LC.bodyId,LC.type,output.bodyId,output.type,X,Y,Z
5812987890,LC11,604709727,PDM09j_pct,9323,18904,23245
5812987890,LC11,884477487,PVL15v_pct,10005,19029,23154
5812987890,LC11,950880008,ADL26h_pct,10005,19029,23154
5812987890,LC11,1420522486,PVL07t_pct,10005,19029,23154
5812987890,LC11,950880008,ADL26h_pct,7113,22396,23532
5812987890,LC11,1598232593,AVL18z_pct,7113,22396,23532
5812987890,LC11,5813057579,PVL07oi_pct,7113,22396,23532
5812987890,LC11,1535471736,AVL11or_pct,6535,23281,22714
5812987890,LC11,1566519535,AVL05ol_pct,6535,23281,22714
5812987890,LC11,950880008,ADL26h_pct,6535,23281,22714
5812987890,LC11,1013982515,ADL26b_pct,6535,23281,22714
5812987890,LC11,1357438446,AVL08g_pct,6535,23281,22714
5812987890,LC11,1346896720,PDL09i_pct,8151,21680,23780
5812987890,LC11,950880008,ADL26h_pct,8151,21680,23780
5812987890,LC11,947923543,PDM11w_pct,7539,21591,23271
5812987890,LC11,1597213470,AVL11or_pct,7539,21591,23271
5812987890,LC11,1594812379,LC11,7539,21591,23271
5812987890,LC11,1535471736,AVL11or_pct,8211,21014,22875
5812987890,LC11,947923543,PDM11w_pct,8211,21014,22875
5812987890,LC11,1375845363,PDL09oa_pct,11733,18928,22421
5812987890,LC11,5813057178,PVL15q_pct,11733,18928,22421
5812987890,LC11,889531496,ADL14i_b_pct,11733,18928,22421
5812987890,LC11,1136752885,ADL26c_pct,11733,18928,22421
5812987890,LC11,1344811248,PDL09z_pct,11733,18928,22421
5812987890,LC11,1128200628,PDL09z_pct,11860,18778,22453
5812987890,LC11,1136752885,ADL26c_pct,11860,18778,22453
5812987890,LC11,889531496,ADL14i_b_pct,11860,18778,22453
5812987890,LC11,1594126040,LC11,11860,18778,22453
5812987890,LC11,1406911688,PDL09g_pct,11860,18778,22453
5812987890,LC11,884477487,PVL15v_pct,12604,18683,23167
5812987890,LC11,1627030775,ADM11a_pct,12604,18683,23167
5812987890,LC11,1594126040,LC11,12481,18772,23096
5812987890,LC11,884477487,PVL15v_pct,12481,18772,23096
5812987890,LC11,1594121850,LC11,12481,18772,23096
5812987890,LC11,1374063129,PVL07w_pct,12481,18772,23096
5812987890,LC11,1536486355,AVL07d_pct,12481,18772,23096
5812987890,LC11,884477487,PVL15v_pct,12189,18926,22688
5812987890,LC11,1043143311,ADL02oa_pct,12189,18926,22688
5812987890,LC11,1535144316,AVL10t_pct,12697,18729,23272
5812987890,LC11,5812988296,LC11,12697,18729,23272
